time x y z x_d y_d z_d error_x error_y error_z
13.2 0.302236 5.54451e-05 0.650336 0.3 0 0.65 0.00223634 5.54451e-05 0.000336073
13.201 0.302237 5.29402e-05 0.650336 0.3 0 0.65 0.00223712 5.29402e-05 0.000336215
13.202 0.302236 5.34317e-05 0.650337 0.3 0 0.65 0.00223584 5.34317e-05 0.00033693
13.203 0.302236 5.24027e-05 0.650339 0.3 0 0.65 0.00223643 5.24027e-05 0.0003389
13.204 0.302235 5.07699e-05 0.650335 0.3 0 0.65 0.00223526 5.07699e-05 0.000335416
13.205 0.302236 5.3236e-05 0.650338 0.3 0 0.65 0.00223599 5.3236e-05 0.000338154
13.206 0.302236 5.14228e-05 0.650338 0.3 0 0.65 0.00223593 5.14228e-05 0.000338343
13.207 0.302236 5.25229e-05 0.650336 0.3 0 0.65 0.00223598 5.25229e-05 0.000335655
13.208 0.302236 5.19234e-05 0.650338 0.3 0 0.65 0.002236 5.19234e-05 0.000337629
13.209 0.302236 5.24628e-05 0.650339 0.3 0 0.65 0.00223565 5.24628e-05 0.000338891
13.21 0.302234 4.9226e-05 0.65034 0.3 0 0.65 0.00223433 4.9226e-05 0.00033968
13.211 0.302236 5.5304e-05 0.650338 0.3 0 0.65 0.00223558 5.5304e-05 0.000338464
13.212 0.302235 5.18423e-05 0.650337 0.3 0 0.65 0.00223487 5.18423e-05 0.000337482
13.213 0.302236 5.09892e-05 0.650338 0.3 0 0.65 0.00223576 5.09892e-05 0.000337808
13.214 0.302235 5.08297e-05 0.650339 0.3 0 0.65 0.00223475 5.08297e-05 0.000338692
13.215 0.302234 5.47968e-05 0.650336 0.3 0 0.65 0.00223421 5.47968e-05 0.000336053
13.216 0.302235 5.28804e-05 0.650339 0.3 0 0.65 0.00223526 5.28804e-05 0.00033893
13.217 0.302236 5.27689e-05 0.650338 0.3 0 0.65 0.0022356 5.27689e-05 0.000338266
13.218 0.302237 5.30886e-05 0.650335 0.3 0 0.65 0.00223723 5.30886e-05 0.00033515
13.219 0.302234 5.08639e-05 0.650339 0.3 0 0.65 0.00223384 5.08639e-05 0.000339278
13.22 0.302234 5.26251e-05 0.650338 0.3 0 0.65 0.00223407 5.26251e-05 0.000338367
13.221 0.302235 5.14714e-05 0.650339 0.3 0 0.65 0.00223514 5.14714e-05 0.000339163
13.222 0.302236 5.38134e-05 0.650337 0.3 0 0.65 0.00223552 5.38134e-05 0.000337134
13.223 0.302235 5.23681e-05 0.650337 0.3 0 0.65 0.00223454 5.23681e-05 0.000336949
13.224 0.302236 5.15115e-05 0.650338 0.3 0 0.65 0.00223591 5.15115e-05 0.000338325
13.225 0.302236 5.24439e-05 0.650338 0.3 0 0.65 0.00223553 5.24439e-05 0.000338049
13.226 0.302237 5.40947e-05 0.650335 0.3 0 0.65 0.00223682 5.40947e-05 0.000335213
13.227 0.302235 5.34292e-05 0.650339 0.3 0 0.65 0.00223533 5.34292e-05 0.000338979
13.228 0.302236 5.45975e-05 0.650337 0.3 0 0.65 0.00223553 5.45975e-05 0.000336848
13.229 0.302236 5.48466e-05 0.650336 0.3 0 0.65 0.00223554 5.48466e-05 0.000336347
13.23 0.302235 5.09956e-05 0.650336 0.3 0 0.65 0.00223538 5.09956e-05 0.0003365
13.231 0.302236 5.4457e-05 0.650339 0.3 0 0.65 0.00223609 5.4457e-05 0.000338574
13.232 0.302237 5.48175e-05 0.650338 0.3 0 0.65 0.00223744 5.48175e-05 0.000338182
13.233 0.302236 5.18391e-05 0.650337 0.3 0 0.65 0.00223641 5.18391e-05 0.000337241
13.234 0.302236 5.17787e-05 0.650338 0.3 0 0.65 0.00223571 5.17787e-05 0.000338261
13.235 0.302235 5.38107e-05 0.650338 0.3 0 0.65 0.00223502 5.38107e-05 0.000338013
13.236 0.302235 5.31733e-05 0.650339 0.3 0 0.65 0.00223532 5.31733e-05 0.000339036
13.237 0.302236 5.33461e-05 0.650337 0.3 0 0.65 0.00223584 5.33461e-05 0.000336931
13.238 0.302235 5.05267e-05 0.650338 0.3 0 0.65 0.00223521 5.05267e-05 0.000338152
13.239 0.302234 5.14555e-05 0.65034 0.3 0 0.65 0.00223407 5.14555e-05 0.000339513
13.24 0.302235 5.30805e-05 0.650338 0.3 0 0.65 0.00223541 5.30805e-05 0.000338091
13.241 0.302237 5.7147e-05 0.650337 0.3 0 0.65 0.00223682 5.7147e-05 0.00033717
13.242 0.302235 5.08961e-05 0.650338 0.3 0 0.65 0.00223491 5.08961e-05 0.000337754
13.243 0.302236 5.3855e-05 0.650337 0.3 0 0.65 0.00223644 5.3855e-05 0.000337262
13.244 0.302235 5.25335e-05 0.650339 0.3 0 0.65 0.00223513 5.25335e-05 0.000339067
13.245 0.302236 5.33765e-05 0.650338 0.3 0 0.65 0.00223602 5.33765e-05 0.000337939
13.246 0.302237 4.98142e-05 0.650337 0.3 0 0.65 0.0022367 4.98142e-05 0.000337313
13.247 0.302236 5.2987e-05 0.650337 0.3 0 0.65 0.00223606 5.2987e-05 0.000337254
13.248 0.302236 5.15537e-05 0.650336 0.3 0 0.65 0.00223571 5.15537e-05 0.000336482
13.249 0.302237 5.38284e-05 0.650338 0.3 0 0.65 0.00223686 5.38284e-05 0.000337522
13.25 0.302235 5.29733e-05 0.650338 0.3 0 0.65 0.00223506 5.29733e-05 0.000337774
13.251 0.302236 5.33802e-05 0.650336 0.3 0 0.65 0.00223628 5.33802e-05 0.000336351
13.252 0.302235 5.26614e-05 0.650338 0.3 0 0.65 0.00223525 5.26614e-05 0.000337628
13.253 0.302235 5.36395e-05 0.650339 0.3 0 0.65 0.00223517 5.36395e-05 0.000339138
13.254 0.302236 5.09765e-05 0.650336 0.3 0 0.65 0.00223636 5.09765e-05 0.000336019
13.255 0.302236 5.30245e-05 0.650338 0.3 0 0.65 0.00223591 5.30245e-05 0.000338432
13.256 0.302236 5.21926e-05 0.650338 0.3 0 0.65 0.00223553 5.21926e-05 0.000338084
13.257 0.302236 5.4003e-05 0.650338 0.3 0 0.65 0.0022359 5.4003e-05 0.000338437
13.258 0.302233 5.33016e-05 0.650339 0.3 0 0.65 0.0022335 5.33016e-05 0.000339349
13.259 0.302235 5.4693e-05 0.650337 0.3 0 0.65 0.00223495 5.4693e-05 0.000336617
13.26 0.302238 5.39933e-05 0.650334 0.3 0 0.65 0.00223752 5.39933e-05 0.000334223
13.261 0.302235 5.32515e-05 0.650338 0.3 0 0.65 0.00223518 5.32515e-05 0.00033836
13.262 0.302237 5.27574e-05 0.650335 0.3 0 0.65 0.00223731 5.27574e-05 0.000334977
13.263 0.302237 5.43337e-05 0.650339 0.3 0 0.65 0.00223702 5.43337e-05 0.000339203
13.264 0.302236 5.18974e-05 0.65034 0.3 0 0.65 0.00223558 5.18974e-05 0.000339584
13.265 0.302237 5.13547e-05 0.650338 0.3 0 0.65 0.00223732 5.13547e-05 0.000338067
13.266 0.302236 5.29665e-05 0.650337 0.3 0 0.65 0.00223585 5.29665e-05 0.000337058
13.267 0.302235 5.0299e-05 0.650339 0.3 0 0.65 0.00223474 5.0299e-05 0.000338849
13.268 0.302235 5.13254e-05 0.650337 0.3 0 0.65 0.00223469 5.13254e-05 0.000337465
13.269 0.302236 5.20017e-05 0.650337 0.3 0 0.65 0.0022362 5.20017e-05 0.000337395
13.27 0.302236 5.24719e-05 0.650337 0.3 0 0.65 0.00223563 5.24719e-05 0.00033708
13.271 0.302235 4.94444e-05 0.650337 0.3 0 0.65 0.00223489 4.94444e-05 0.000337288
13.272 0.302236 5.20305e-05 0.650337 0.3 0 0.65 0.00223603 5.20305e-05 0.000337106
13.273 0.302236 4.95401e-05 0.65034 0.3 0 0.65 0.00223598 4.95401e-05 0.000340201
13.274 0.302236 5.17837e-05 0.650339 0.3 0 0.65 0.0022355 5.17837e-05 0.000339137
13.275 0.302235 5.16157e-05 0.65034 0.3 0 0.65 0.00223492 5.16157e-05 0.000340356
13.276 0.302238 5.16378e-05 0.650336 0.3 0 0.65 0.0022378 5.16378e-05 0.000335909
13.277 0.302236 5.29895e-05 0.650337 0.3 0 0.65 0.00223627 5.29895e-05 0.000337076
13.278 0.302237 5.44351e-05 0.650336 0.3 0 0.65 0.00223664 5.44351e-05 0.000335754
13.279 0.302234 5.4648e-05 0.650339 0.3 0 0.65 0.00223425 5.4648e-05 0.000338546
13.28 0.302235 5.23363e-05 0.650338 0.3 0 0.65 0.00223544 5.23363e-05 0.00033812
13.281 0.302235 5.38428e-05 0.650339 0.3 0 0.65 0.00223511 5.38428e-05 0.000339185
13.282 0.302236 5.29741e-05 0.650338 0.3 0 0.65 0.0022359 5.29741e-05 0.000338435
13.283 0.302238 5.34767e-05 0.650337 0.3 0 0.65 0.00223758 5.34767e-05 0.000336838
13.284 0.302237 5.52896e-05 0.650337 0.3 0 0.65 0.0022366 5.52896e-05 0.00033742
13.285 0.302236 5.05407e-05 0.650336 0.3 0 0.65 0.00223615 5.05407e-05 0.000335862
13.286 0.302236 5.03483e-05 0.650338 0.3 0 0.65 0.00223553 5.03483e-05 0.000338086
13.287 0.302235 5.42412e-05 0.65034 0.3 0 0.65 0.00223507 5.42412e-05 0.000339545
13.288 0.302236 5.28163e-05 0.650338 0.3 0 0.65 0.00223575 5.28163e-05 0.000337927
13.289 0.302234 5.25779e-05 0.650339 0.3 0 0.65 0.00223435 5.25779e-05 0.000338705
13.29 0.302236 5.28326e-05 0.650336 0.3 0 0.65 0.00223637 5.28326e-05 0.000335828
13.291 0.302236 5.34115e-05 0.650337 0.3 0 0.65 0.00223554 5.34115e-05 0.000336783
13.292 0.302237 5.22819e-05 0.650335 0.3 0 0.65 0.00223667 5.22819e-05 0.000334665
13.293 0.302235 5.16789e-05 0.650338 0.3 0 0.65 0.0022354 5.16789e-05 0.000338206
13.294 0.302236 5.21601e-05 0.650337 0.3 0 0.65 0.00223642 5.21601e-05 0.000337237
13.295 0.302236 5.34955e-05 0.650336 0.3 0 0.65 0.00223632 5.34955e-05 0.0003357
13.296 0.302236 5.39843e-05 0.650338 0.3 0 0.65 0.00223585 5.39843e-05 0.00033778
13.297 0.302237 5.22179e-05 0.650338 0.3 0 0.65 0.00223686 5.22179e-05 0.000337875
13.298 0.302236 5.3613e-05 0.650338 0.3 0 0.65 0.00223562 5.3613e-05 0.00033768
13.299 0.302236 5.48399e-05 0.650337 0.3 0 0.65 0.00223554 5.48399e-05 0.000336838
13.3 0.302234 5.37862e-05 0.650338 0.3 0 0.65 0.00223422 5.37862e-05 0.000338278
13.301 0.302235 5.58686e-05 0.65034 0.3 0 0.65 0.0022348 5.58686e-05 0.000340254
13.302 0.302237 5.51163e-05 0.650338 0.3 0 0.65 0.00223697 5.51163e-05 0.000337732
13.303 0.302235 5.51178e-05 0.650339 0.3 0 0.65 0.00223473 5.51178e-05 0.00033883
13.304 0.302235 5.50177e-05 0.650342 0.3 0 0.65 0.00223466 5.50177e-05 0.000341591
13.305 0.302237 5.32824e-05 0.650339 0.3 0 0.65 0.00223679 5.32824e-05 0.000339492
13.306 0.302234 5.1786e-05 0.650338 0.3 0 0.65 0.00223419 5.1786e-05 0.000338252
13.307 0.302237 5.34689e-05 0.650338 0.3 0 0.65 0.00223683 5.34689e-05 0.000337906
13.308 0.302235 5.29211e-05 0.650338 0.3 0 0.65 0.00223547 5.29211e-05 0.00033774
13.309 0.302235 5.2861e-05 0.650337 0.3 0 0.65 0.00223477 5.2861e-05 0.000337385
13.31 0.302236 5.29729e-05 0.650339 0.3 0 0.65 0.00223564 5.29729e-05 0.000339242
13.311 0.302236 5.38647e-05 0.650338 0.3 0 0.65 0.00223552 5.38647e-05 0.000338199
13.312 0.302236 5.01571e-05 0.650338 0.3 0 0.65 0.00223598 5.01571e-05 0.000337662
13.313 0.302237 5.16675e-05 0.650336 0.3 0 0.65 0.00223652 5.16675e-05 0.000336173
13.314 0.302236 5.44618e-05 0.650338 0.3 0 0.65 0.00223637 5.44618e-05 0.000337603
13.315 0.302236 5.3589e-05 0.650338 0.3 0 0.65 0.00223638 5.3589e-05 0.000337642
13.316 0.302237 5.47061e-05 0.650339 0.3 0 0.65 0.00223743 5.47061e-05 0.000338896
13.317 0.302236 5.58516e-05 0.650339 0.3 0 0.65 0.00223613 5.58516e-05 0.000338657
13.318 0.302236 5.2795e-05 0.650338 0.3 0 0.65 0.00223587 5.2795e-05 0.000337522
13.319 0.302237 5.28006e-05 0.650335 0.3 0 0.65 0.00223686 5.28006e-05 0.000335005
13.32 0.302235 5.40897e-05 0.650338 0.3 0 0.65 0.00223508 5.40897e-05 0.000337503
13.321 0.302237 5.3308e-05 0.650335 0.3 0 0.65 0.002237 5.3308e-05 0.000335374
13.322 0.302236 5.02192e-05 0.650335 0.3 0 0.65 0.0022356 5.02192e-05 0.000335469
13.323 0.302235 5.28507e-05 0.650339 0.3 0 0.65 0.00223543 5.28507e-05 0.000339132
13.324 0.302234 5.06498e-05 0.65034 0.3 0 0.65 0.00223443 5.06498e-05 0.000340039
13.325 0.302236 5.27647e-05 0.650338 0.3 0 0.65 0.00223597 5.27647e-05 0.000337669
13.326 0.302237 5.41324e-05 0.650339 0.3 0 0.65 0.00223667 5.41324e-05 0.000338753
13.327 0.302237 5.38776e-05 0.650338 0.3 0 0.65 0.00223658 5.38776e-05 0.000337592
13.328 0.302236 5.50705e-05 0.65034 0.3 0 0.65 0.00223575 5.50705e-05 0.000339908
13.329 0.302235 5.51026e-05 0.65034 0.3 0 0.65 0.00223535 5.51026e-05 0.000339932
13.33 0.302234 5.18649e-05 0.650342 0.3 0 0.65 0.00223445 5.18649e-05 0.00034175
13.331 0.302236 5.09419e-05 0.650341 0.3 0 0.65 0.002236 5.09419e-05 0.000341126
13.332 0.302237 5.23088e-05 0.650339 0.3 0 0.65 0.00223689 5.23088e-05 0.000339164
13.333 0.302236 5.05488e-05 0.65034 0.3 0 0.65 0.00223583 5.05488e-05 0.000339967
13.334 0.302236 5.28947e-05 0.650338 0.3 0 0.65 0.002236 5.28947e-05 0.000337727
13.335 0.302236 5.12454e-05 0.650338 0.3 0 0.65 0.0022362 5.12454e-05 0.000337564
13.336 0.302235 5.08124e-05 0.650338 0.3 0 0.65 0.00223504 5.08124e-05 0.000337856
13.337 0.302236 5.20131e-05 0.650339 0.3 0 0.65 0.00223627 5.20131e-05 0.000338579
13.338 0.302236 5.15855e-05 0.650339 0.3 0 0.65 0.00223604 5.15855e-05 0.000338714
13.339 0.302236 5.05194e-05 0.650338 0.3 0 0.65 0.00223568 5.05194e-05 0.000338488
13.34 0.302234 5.1332e-05 0.650342 0.3 0 0.65 0.00223413 5.1332e-05 0.000341584
13.341 0.302235 5.46996e-05 0.650339 0.3 0 0.65 0.0022347 5.46996e-05 0.000339359
13.342 0.302237 5.43402e-05 0.650338 0.3 0 0.65 0.00223696 5.43402e-05 0.000337944
13.343 0.302236 5.13989e-05 0.650338 0.3 0 0.65 0.00223552 5.13989e-05 0.000338144
13.344 0.302234 5.20249e-05 0.65034 0.3 0 0.65 0.00223403 5.20249e-05 0.00033988
13.345 0.302237 5.2887e-05 0.650337 0.3 0 0.65 0.00223745 5.2887e-05 0.000336967
13.346 0.302236 5.46762e-05 0.650339 0.3 0 0.65 0.0022358 5.46762e-05 0.000339408
13.347 0.302236 5.3774e-05 0.650336 0.3 0 0.65 0.00223573 5.3774e-05 0.000335561
13.348 0.302237 5.28254e-05 0.650337 0.3 0 0.65 0.00223705 5.28254e-05 0.000337147
13.349 0.302236 5.27651e-05 0.65034 0.3 0 0.65 0.00223603 5.27651e-05 0.000339877
13.35 0.302235 5.26188e-05 0.65034 0.3 0 0.65 0.00223527 5.26188e-05 0.000339792
13.351 0.302236 5.49024e-05 0.650337 0.3 0 0.65 0.00223624 5.49024e-05 0.000337225
13.352 0.302236 5.49322e-05 0.650339 0.3 0 0.65 0.00223561 5.49322e-05 0.000339315
13.353 0.302235 5.2837e-05 0.650339 0.3 0 0.65 0.00223525 5.2837e-05 0.000339481
13.354 0.302233 5.21408e-05 0.650342 0.3 0 0.65 0.00223327 5.21408e-05 0.000342243
13.355 0.302236 5.32286e-05 0.650338 0.3 0 0.65 0.00223572 5.32286e-05 0.000337705
13.356 0.302236 5.2278e-05 0.650338 0.3 0 0.65 0.00223565 5.2278e-05 0.000337962
13.357 0.302236 5.27002e-05 0.650338 0.3 0 0.65 0.00223598 5.27002e-05 0.000338375
13.358 0.302236 5.20759e-05 0.650341 0.3 0 0.65 0.00223557 5.20759e-05 0.000340662
13.359 0.302236 5.18878e-05 0.650339 0.3 0 0.65 0.00223595 5.18878e-05 0.000339083
13.36 0.302236 5.06486e-05 0.650338 0.3 0 0.65 0.00223632 5.06486e-05 0.00033836
13.361 0.302236 5.11009e-05 0.650337 0.3 0 0.65 0.00223591 5.11009e-05 0.000336957
13.362 0.302236 5.19803e-05 0.650339 0.3 0 0.65 0.00223604 5.19803e-05 0.000338765
13.363 0.302238 5.14977e-05 0.650335 0.3 0 0.65 0.00223796 5.14977e-05 0.000335489
13.364 0.302235 5.28408e-05 0.650339 0.3 0 0.65 0.00223543 5.28408e-05 0.000338702
13.365 0.302236 5.10337e-05 0.650339 0.3 0 0.65 0.00223578 5.10337e-05 0.000338505
13.366 0.302236 5.38e-05 0.65034 0.3 0 0.65 0.0022356 5.38e-05 0.000339699
13.367 0.302236 5.32583e-05 0.650341 0.3 0 0.65 0.00223586 5.32583e-05 0.000341003
13.368 0.302235 5.42448e-05 0.65034 0.3 0 0.65 0.00223479 5.42448e-05 0.00034037
13.369 0.302235 5.19446e-05 0.650342 0.3 0 0.65 0.00223464 5.19446e-05 0.000341832
13.37 0.302236 5.14897e-05 0.650337 0.3 0 0.65 0.00223601 5.14897e-05 0.000337354
13.371 0.302235 5.25417e-05 0.650337 0.3 0 0.65 0.00223531 5.25417e-05 0.000337117
13.372 0.302235 5.24634e-05 0.650341 0.3 0 0.65 0.00223544 5.24634e-05 0.000341004
13.373 0.302235 5.20459e-05 0.65034 0.3 0 0.65 0.00223526 5.20459e-05 0.000339618
13.374 0.302236 4.92284e-05 0.650337 0.3 0 0.65 0.00223624 4.92284e-05 0.000337024
13.375 0.302234 5.00702e-05 0.65034 0.3 0 0.65 0.00223449 5.00702e-05 0.00033999
13.376 0.302236 5.33571e-05 0.65034 0.3 0 0.65 0.00223601 5.33571e-05 0.000339546
13.377 0.302236 5.57452e-05 0.650339 0.3 0 0.65 0.00223631 5.57452e-05 0.000338929
13.378 0.302236 5.4115e-05 0.650337 0.3 0 0.65 0.00223563 5.4115e-05 0.000337325
13.379 0.302233 5.19376e-05 0.650339 0.3 0 0.65 0.00223317 5.19376e-05 0.000339375
13.38 0.302236 5.21966e-05 0.65034 0.3 0 0.65 0.00223615 5.21966e-05 0.000339831
13.381 0.302235 5.27058e-05 0.65034 0.3 0 0.65 0.0022346 5.27058e-05 0.000340202
13.382 0.302235 5.20066e-05 0.650338 0.3 0 0.65 0.00223503 5.20066e-05 0.000337903
13.383 0.302234 5.28238e-05 0.650339 0.3 0 0.65 0.00223396 5.28238e-05 0.000338602
13.384 0.302236 5.20986e-05 0.650341 0.3 0 0.65 0.00223562 5.20986e-05 0.000341298
13.385 0.302235 5.25091e-05 0.650341 0.3 0 0.65 0.00223473 5.25091e-05 0.000340877
13.386 0.302234 5.47942e-05 0.650341 0.3 0 0.65 0.00223448 5.47942e-05 0.000341373
13.387 0.302236 5.16618e-05 0.650337 0.3 0 0.65 0.00223628 5.16618e-05 0.000336621
13.388 0.302236 5.05555e-05 0.650339 0.3 0 0.65 0.0022357 5.05555e-05 0.000339308
13.389 0.302237 5.11518e-05 0.650337 0.3 0 0.65 0.00223729 5.11518e-05 0.000337001
13.39 0.302236 5.45301e-05 0.650338 0.3 0 0.65 0.00223591 5.45301e-05 0.00033798
13.391 0.302235 5.35503e-05 0.650338 0.3 0 0.65 0.0022352 5.35503e-05 0.000337742
13.392 0.302236 5.2938e-05 0.650339 0.3 0 0.65 0.0022362 5.2938e-05 0.000338653
13.393 0.302236 5.44845e-05 0.650337 0.3 0 0.65 0.00223606 5.44845e-05 0.000337231
13.394 0.302236 5.38194e-05 0.650341 0.3 0 0.65 0.00223568 5.38194e-05 0.000340804
13.395 0.302236 5.23137e-05 0.650338 0.3 0 0.65 0.00223552 5.23137e-05 0.00033821
13.396 0.302237 5.20627e-05 0.650337 0.3 0 0.65 0.00223704 5.20627e-05 0.000337
13.397 0.302236 5.33949e-05 0.650339 0.3 0 0.65 0.00223627 5.33949e-05 0.000338781
13.398 0.302236 5.16886e-05 0.650337 0.3 0 0.65 0.00223583 5.16886e-05 0.000337039
13.399 0.302237 5.14013e-05 0.650338 0.3 0 0.65 0.00223656 5.14013e-05 0.000338485
13.4 0.302237 5.27728e-05 0.650337 0.3 0 0.65 0.00223707 5.27728e-05 0.000336907
13.401 0.302236 5.3251e-05 0.650339 0.3 0 0.65 0.00223609 5.3251e-05 0.000338574
13.402 0.302236 5.21822e-05 0.650339 0.3 0 0.65 0.00223562 5.21822e-05 0.000339255
13.403 0.302236 5.59495e-05 0.65034 0.3 0 0.65 0.00223604 5.59495e-05 0.000339837
13.404 0.302237 5.3871e-05 0.650339 0.3 0 0.65 0.00223666 5.3871e-05 0.000339068
13.405 0.302234 5.10141e-05 0.650341 0.3 0 0.65 0.00223371 5.10141e-05 0.000341182
13.406 0.302234 5.29345e-05 0.650339 0.3 0 0.65 0.00223445 5.29345e-05 0.000339463
13.407 0.302236 5.16105e-05 0.650339 0.3 0 0.65 0.00223587 5.16105e-05 0.000338595
13.408 0.302236 5.08026e-05 0.65034 0.3 0 0.65 0.00223585 5.08026e-05 0.000339555
13.409 0.302236 5.20177e-05 0.65034 0.3 0 0.65 0.00223584 5.20177e-05 0.000340113
13.41 0.302235 5.3245e-05 0.650339 0.3 0 0.65 0.00223549 5.3245e-05 0.000339461
13.411 0.302236 5.35818e-05 0.650337 0.3 0 0.65 0.00223596 5.35818e-05 0.000337369
13.412 0.302236 5.16323e-05 0.650341 0.3 0 0.65 0.00223584 5.16323e-05 0.000340777
13.413 0.302237 5.19457e-05 0.650339 0.3 0 0.65 0.00223675 5.19457e-05 0.000338852
13.414 0.302235 5.43861e-05 0.650339 0.3 0 0.65 0.00223501 5.43861e-05 0.000339045
13.415 0.302235 5.27489e-05 0.650339 0.3 0 0.65 0.00223497 5.27489e-05 0.000338814
13.416 0.302235 5.08021e-05 0.650341 0.3 0 0.65 0.00223546 5.08021e-05 0.000340962
13.417 0.302235 5.07298e-05 0.650339 0.3 0 0.65 0.00223471 5.07298e-05 0.000339078
13.418 0.302236 5.27443e-05 0.650336 0.3 0 0.65 0.00223611 5.27443e-05 0.000336347
13.419 0.302235 5.34009e-05 0.650339 0.3 0 0.65 0.00223541 5.34009e-05 0.000339254
13.42 0.302235 5.26859e-05 0.65034 0.3 0 0.65 0.00223478 5.26859e-05 0.000340415
13.421 0.302236 5.10331e-05 0.65034 0.3 0 0.65 0.00223632 5.10331e-05 0.000340248
13.422 0.302236 5.31934e-05 0.650339 0.3 0 0.65 0.00223574 5.31934e-05 0.000338835
13.423 0.302235 5.35093e-05 0.650339 0.3 0 0.65 0.00223548 5.35093e-05 0.000339444
13.424 0.302238 4.98768e-05 0.650336 0.3 0 0.65 0.00223754 4.98768e-05 0.000335874
13.425 0.302235 5.30834e-05 0.650339 0.3 0 0.65 0.00223511 5.30834e-05 0.000339339
13.426 0.302235 5.28179e-05 0.650339 0.3 0 0.65 0.00223549 5.28179e-05 0.000339437
13.427 0.302236 5.2676e-05 0.650338 0.3 0 0.65 0.00223572 5.2676e-05 0.000338226
13.428 0.302237 5.34949e-05 0.650339 0.3 0 0.65 0.0022369 5.34949e-05 0.000338797
13.429 0.302236 5.12315e-05 0.65034 0.3 0 0.65 0.00223556 5.12315e-05 0.00033996
13.43 0.302237 5.13484e-05 0.650339 0.3 0 0.65 0.00223655 5.13484e-05 0.0003386
13.431 0.302235 5.18191e-05 0.650341 0.3 0 0.65 0.00223499 5.18191e-05 0.000340595
13.432 0.302236 5.25885e-05 0.650339 0.3 0 0.65 0.00223586 5.25885e-05 0.000338904
13.433 0.302236 5.25513e-05 0.650339 0.3 0 0.65 0.00223576 5.25513e-05 0.000338714
13.434 0.302236 5.19593e-05 0.650338 0.3 0 0.65 0.00223601 5.19593e-05 0.000338185
13.435 0.302236 5.33455e-05 0.650338 0.3 0 0.65 0.00223637 5.33455e-05 0.00033847
13.436 0.302236 5.3846e-05 0.650341 0.3 0 0.65 0.00223553 5.3846e-05 0.000340983
13.437 0.302236 5.34286e-05 0.650339 0.3 0 0.65 0.00223648 5.34286e-05 0.000338882
13.438 0.302236 5.309e-05 0.650338 0.3 0 0.65 0.00223636 5.309e-05 0.000337899
13.439 0.302236 5.39274e-05 0.65034 0.3 0 0.65 0.00223581 5.39274e-05 0.0003402
13.44 0.302235 5.27716e-05 0.650338 0.3 0 0.65 0.0022351 5.27716e-05 0.000337887
13.441 0.302235 5.2742e-05 0.65034 0.3 0 0.65 0.00223472 5.2742e-05 0.000339961
13.442 0.302235 5.30856e-05 0.65034 0.3 0 0.65 0.00223474 5.30856e-05 0.000339766
13.443 0.302236 5.29696e-05 0.650339 0.3 0 0.65 0.00223592 5.29696e-05 0.000338532
13.444 0.302237 5.18328e-05 0.650339 0.3 0 0.65 0.00223665 5.18328e-05 0.000339041
13.445 0.302236 5.16136e-05 0.65034 0.3 0 0.65 0.00223594 5.16136e-05 0.000340102
13.446 0.302237 5.19847e-05 0.650337 0.3 0 0.65 0.00223667 5.19847e-05 0.000336728
13.447 0.302236 5.03334e-05 0.650341 0.3 0 0.65 0.00223553 5.03334e-05 0.000341033
13.448 0.302235 5.03519e-05 0.650339 0.3 0 0.65 0.00223497 5.03519e-05 0.00033923
13.449 0.302236 5.24101e-05 0.650337 0.3 0 0.65 0.00223595 5.24101e-05 0.000336713
13.45 0.302236 5.10443e-05 0.650338 0.3 0 0.65 0.00223561 5.10443e-05 0.000338273
13.451 0.302237 5.15004e-05 0.65034 0.3 0 0.65 0.00223653 5.15004e-05 0.000340428
13.452 0.302235 5.12281e-05 0.65034 0.3 0 0.65 0.00223522 5.12281e-05 0.000339835
13.453 0.302236 5.2568e-05 0.650338 0.3 0 0.65 0.00223631 5.2568e-05 0.000338422
13.454 0.302235 5.47834e-05 0.650338 0.3 0 0.65 0.00223474 5.47834e-05 0.00033756
13.455 0.302235 5.07522e-05 0.650341 0.3 0 0.65 0.00223479 5.07522e-05 0.00034051
13.456 0.302235 5.21316e-05 0.650341 0.3 0 0.65 0.00223478 5.21316e-05 0.000340523
13.457 0.302236 5.07794e-05 0.650337 0.3 0 0.65 0.00223582 5.07794e-05 0.000337193
13.458 0.302236 5.27149e-05 0.65034 0.3 0 0.65 0.00223575 5.27149e-05 0.000339947
13.459 0.302235 5.22678e-05 0.650339 0.3 0 0.65 0.00223452 5.22678e-05 0.000339187
13.46 0.302236 5.28046e-05 0.650339 0.3 0 0.65 0.00223609 5.28046e-05 0.000338568
13.461 0.302235 5.31095e-05 0.650339 0.3 0 0.65 0.0022349 5.31095e-05 0.000339197
13.462 0.302236 5.25344e-05 0.650339 0.3 0 0.65 0.00223606 5.25344e-05 0.000338866
13.463 0.302236 5.11468e-05 0.65034 0.3 0 0.65 0.00223594 5.11468e-05 0.000340111
13.464 0.302235 5.20614e-05 0.650341 0.3 0 0.65 0.00223495 5.20614e-05 0.000340701
13.465 0.302236 5.28853e-05 0.65034 0.3 0 0.65 0.00223553 5.28853e-05 0.00034012
13.466 0.302235 5.19069e-05 0.650342 0.3 0 0.65 0.00223478 5.19069e-05 0.000342235
13.467 0.302235 5.30709e-05 0.650339 0.3 0 0.65 0.00223529 5.30709e-05 0.000339204
